district,category,ytd2022,ytd2021,updated
Mission,ARSON,35,53,2022-11-13
Mission,ASSAULT,337,330,2022-11-13
Mission,BURGLARY,677,863,2022-11-13
Mission,HOMICIDE,9,8,2022-11-13
Mission,HUMAN TRAFFICKING - INV SERV,0,0,2022-11-13
Mission,HUMAN TRAFFICKING - SEX ACT,1,3,2022-11-13
Mission,LARCENY THEFT,2851,2433,2022-11-13
Mission,MOTOR VEHICLE THEFT,822,771,2022-11-13
Mission,RAPE,25,27,2022-11-13
Mission,ROBBERY,366,302,2022-11-13
Mission,TOTAL,5123,4790,2022-11-13
Northern,ARSON,58,33,2022-11-13
Northern,ASSAULT,266,221,2022-11-13
Northern,BURGLARY,811,1177,2022-11-13
Northern,HOMICIDE,7,6,2022-11-13
Northern,HUMAN TRAFFICKING - INV SERV,0,0,2022-11-13
Northern,HUMAN TRAFFICKING - SEX ACT,1,4,2022-11-13
Northern,LARCENY THEFT,5385,4795,2022-11-13
Northern,MOTOR VEHICLE THEFT,601,587,2022-11-13
Northern,RAPE,32,22,2022-11-13
Northern,ROBBERY,262,290,2022-11-13
Northern,TOTAL,7423,7135,2022-11-13
Park,ARSON,6,9,2022-11-13
Park,ASSAULT,56,61,2022-11-13
Park,BURGLARY,381,424,2022-11-13
Park,HOMICIDE,2,4,2022-11-13
Park,HUMAN TRAFFICKING - INV SERV,0,0,2022-11-13
Park,HUMAN TRAFFICKING - SEX ACT,0,1,2022-11-13
Park,LARCENY THEFT,1426,1534,2022-11-13
Park,MOTOR VEHICLE THEFT,277,259,2022-11-13
Park,RAPE,10,8,2022-11-13
Park,ROBBERY,44,42,2022-11-13
Park,TOTAL,2202,2342,2022-11-13
Richmond,ARSON,6,21,2022-11-13
Richmond,ASSAULT,76,69,2022-11-13
Richmond,BURGLARY,381,576,2022-11-13
Richmond,HOMICIDE,0,0,2022-11-13
Richmond,HUMAN TRAFFICKING - INV SERV,0,0,2022-11-13
Richmond,HUMAN TRAFFICKING - SEX ACT,0,0,2022-11-13
Richmond,LARCENY THEFT,2841,2678,2022-11-13
Richmond,MOTOR VEHICLE THEFT,309,330,2022-11-13
Richmond,RAPE,8,7,2022-11-13
Richmond,ROBBERY,71,104,2022-11-13
Richmond,TOTAL,3692,3785,2022-11-13
Southern,ARSON,36,34,2022-11-13
Southern,ASSAULT,300,239,2022-11-13
Southern,BURGLARY,625,754,2022-11-13
Southern,HOMICIDE,1,5,2022-11-13
Southern,HUMAN TRAFFICKING - INV SERV,0,0,2022-11-13
Southern,HUMAN TRAFFICKING - SEX ACT,2,3,2022-11-13
Southern,LARCENY THEFT,3514,2742,2022-11-13
Southern,MOTOR VEHICLE THEFT,503,479,2022-11-13
Southern,RAPE,32,28,2022-11-13
Southern,ROBBERY,239,193,2022-11-13
Southern,TOTAL,5252,4477,2022-11-13
Taraval,ARSON,10,14,2022-11-13
Taraval,ASSAULT,89,92,2022-11-13
Taraval,BURGLARY,457,559,2022-11-13
Taraval,HOMICIDE,2,0,2022-11-13
Taraval,HUMAN TRAFFICKING - INV SERV,0,0,2022-11-13
Taraval,HUMAN TRAFFICKING - SEX ACT,1,3,2022-11-13
Taraval,LARCENY THEFT,2452,1855,2022-11-13
Taraval,MOTOR VEHICLE THEFT,559,530,2022-11-13
Taraval,RAPE,6,11,2022-11-13
Taraval,ROBBERY,109,110,2022-11-13
Taraval,TOTAL,3685,3174,2022-11-13
Tenderloin,ARSON,22,18,2022-11-13
Tenderloin,ASSAULT,430,388,2022-11-13
Tenderloin,BURGLARY,171,268,2022-11-13
Tenderloin,HOMICIDE,6,10,2022-11-13
Tenderloin,HUMAN TRAFFICKING - INV SERV,0,0,2022-11-13
Tenderloin,HUMAN TRAFFICKING - SEX ACT,3,5,2022-11-13
Tenderloin,LARCENY THEFT,1494,1060,2022-11-13
Tenderloin,MOTOR VEHICLE THEFT,180,209,2022-11-13
Tenderloin,RAPE,30,25,2022-11-13
Tenderloin,ROBBERY,300,255,2022-11-13
Tenderloin,TOTAL,2636,2238,2022-11-13
