district,category,ytd2022,ytd2021,updated
Park,HUMAN TRAFFICKING - INV SERV,0,0,2022-11-27
Park,HUMAN TRAFFICKING - SEX ACT,0,1,2022-11-27
Park,LARCENY THEFT,1543,1623,2022-11-27
Park,MOTOR VEHICLE THEFT,295,271,2022-11-27
Park,RAPE,10,8,2022-11-27
Park,ROBBERY,45,42,2022-11-27
Park,TOTAL,2359,2464,2022-11-27
Richmond,ARSON,6,21,2022-11-27
Richmond,ASSAULT,76,73,2022-11-27
Richmond,BURGLARY,393,598,2022-11-27
Richmond,HOMICIDE,0,0,2022-11-27
Richmond,HUMAN TRAFFICKING - INV SERV,0,0,2022-11-27
Richmond,HUMAN TRAFFICKING - SEX ACT,0,0,2022-11-27
Richmond,LARCENY THEFT,2991,2812,2022-11-27
Richmond,MOTOR VEHICLE THEFT,323,346,2022-11-27
Richmond,RAPE,8,9,2022-11-27
Richmond,ROBBERY,74,105,2022-11-27
Richmond,TOTAL,3871,3964,2022-11-27
Southern,ARSON,37,38,2022-11-27
Southern,ASSAULT,310,251,2022-11-27
Southern,BURGLARY,659,791,2022-11-27
Southern,HOMICIDE,2,5,2022-11-27
Southern,HUMAN TRAFFICKING - INV SERV,0,0,2022-11-27
Southern,HUMAN TRAFFICKING - SEX ACT,2,3,2022-11-27
Southern,LARCENY THEFT,3600,3021,2022-11-27
Southern,MOTOR VEHICLE THEFT,527,501,2022-11-27
Southern,RAPE,32,29,2022-11-27
Southern,ROBBERY,253,203,2022-11-27
Southern,TOTAL,5422,4842,2022-11-27
Taraval,ARSON,10,15,2022-11-27
Taraval,ASSAULT,95,97,2022-11-27
Taraval,BURGLARY,479,573,2022-11-27
Taraval,HOMICIDE,2,0,2022-11-27
Taraval,HUMAN TRAFFICKING - INV SERV,0,0,2022-11-27
Taraval,HUMAN TRAFFICKING - SEX ACT,1,3,2022-11-27
Taraval,LARCENY THEFT,2563,1942,2022-11-27
Taraval,MOTOR VEHICLE THEFT,581,545,2022-11-27
Taraval,RAPE,7,13,2022-11-27
Taraval,ROBBERY,119,117,2022-11-27
Taraval,TOTAL,3857,3305,2022-11-27
Tenderloin,ARSON,23,19,2022-11-27
Tenderloin,ASSAULT,446,397,2022-11-27
Tenderloin,BURGLARY,181,281,2022-11-27
Tenderloin,HOMICIDE,7,11,2022-11-27
Tenderloin,HUMAN TRAFFICKING - INV SERV,0,0,2022-11-27
Tenderloin,HUMAN TRAFFICKING - SEX ACT,3,5,2022-11-27
Tenderloin,LARCENY THEFT,1569,1114,2022-11-27
Tenderloin,MOTOR VEHICLE THEFT,186,219,2022-11-27
Tenderloin,RAPE,30,25,2022-11-27
Tenderloin,ROBBERY,311,260,2022-11-27
Tenderloin,TOTAL,2756,2331,2022-11-27
