district,category,ytd2023,ytd2022,updated
Ingleside,MOTOR VEHICLE THEFT,834,662,2023-09-17
Ingleside,RAPE,17,16,2023-09-17
Ingleside,ROBBERY,215,151,2023-09-17
Ingleside,TOTAL,3131,2684,2023-09-17
Mission,ARSON,20,25,2023-09-17
Mission,ASSAULT,277,282,2023-09-17
Mission,BURGLARY,461,579,2023-09-17
Mission,HOMICIDE,3,9,2023-09-17
Mission,HUMAN TRAFFICKING - INV SERV,0,0,2023-09-17
Mission,HUMAN TRAFFICKING - SEX ACT,7,1,2023-09-17
Mission,LARCENY THEFT,1944,2367,2023-09-17
Mission,MOTOR VEHICLE THEFT,665,680,2023-09-17
Mission,RAPE,31,22,2023-09-17
Mission,ROBBERY,303,293,2023-09-17
Mission,TOTAL,3711,4258,2023-09-17
Northern,ARSON,31,46,2023-09-17
Northern,ASSAULT,182,210,2023-09-17
Northern,BURGLARY,693,668,2023-09-17
Northern,HOMICIDE,3,4,2023-09-17
Northern,HUMAN TRAFFICKING - INV SERV,0,0,2023-09-17
Northern,HUMAN TRAFFICKING - SEX ACT,1,1,2023-09-17
Northern,LARCENY THEFT,4017,4409,2023-09-17
Northern,MOTOR VEHICLE THEFT,530,483,2023-09-17
Northern,RAPE,22,26,2023-09-17
Northern,ROBBERY,238,213,2023-09-17
Northern,TOTAL,5717,6060,2023-09-17
Park,ARSON,6,6,2023-09-17
Park,ASSAULT,53,46,2023-09-17
Park,BURGLARY,257,344,2023-09-17
Park,HOMICIDE,2,1,2023-09-17
Park,HUMAN TRAFFICKING - INV SERV,0,0,2023-09-17
Park,HUMAN TRAFFICKING - SEX ACT,0,0,2023-09-17
Park,LARCENY THEFT,1181,1190,2023-09-17
Park,MOTOR VEHICLE THEFT,240,219,2023-09-17
Park,RAPE,6,10,2023-09-17
Park,ROBBERY,55,39,2023-09-17
Park,TOTAL,1800,1855,2023-09-17
Richmond,ARSON,10,4,2023-09-17
Richmond,ASSAULT,46,55,2023-09-17
Richmond,BURGLARY,320,323,2023-09-17
Richmond,HOMICIDE,3,0,2023-09-17
Richmond,HUMAN TRAFFICKING - INV SERV,0,0,2023-09-17
Richmond,HUMAN TRAFFICKING - SEX ACT,2,0,2023-09-17
Richmond,LARCENY THEFT,2551,2336,2023-09-17
Richmond,MOTOR VEHICLE THEFT,247,265,2023-09-17
Richmond,RAPE,5,7,2023-09-17
Richmond,ROBBERY,103,62,2023-09-17
Richmond,TOTAL,3287,3052,2023-09-17
Southern,ARSON,36,28,2023-09-17
Southern,ASSAULT,251,245,2023-09-17
Southern,BURGLARY,440,543,2023-09-17
Southern,HOMICIDE,5,1,2023-09-17
Southern,HUMAN TRAFFICKING - INV SERV,0,0,2023-09-17
Southern,HUMAN TRAFFICKING - SEX ACT,2,2,2023-09-17
Southern,LARCENY THEFT,2005,3031,2023-09-17
Southern,MOTOR VEHICLE THEFT,421,422,2023-09-17
Southern,RAPE,26,31,2023-09-17
Southern,ROBBERY,221,199,2023-09-17
Southern,TOTAL,3407,4502,2023-09-17
Taraval,ARSON,10,8,2023-09-17
Taraval,ASSAULT,70,71,2023-09-17
Taraval,BURGLARY,410,383,2023-09-17
Taraval,HOMICIDE,0,2,2023-09-17
Taraval,HUMAN TRAFFICKING - INV SERV,0,0,2023-09-17
Taraval,HUMAN TRAFFICKING - SEX ACT,0,1,2023-09-17
Taraval,LARCENY THEFT,1960,1976,2023-09-17
Taraval,MOTOR VEHICLE THEFT,563,449,2023-09-17
Taraval,RAPE,8,5,2023-09-17
Taraval,ROBBERY,108,94,2023-09-17
Taraval,TOTAL,3129,2989,2023-09-17
Tenderloin,ARSON,15,18,2023-09-17
Tenderloin,ASSAULT,318,357,2023-09-17
Tenderloin,BURGLARY,165,163,2023-09-17
Tenderloin,HOMICIDE,9,3,2023-09-17
Tenderloin,HUMAN TRAFFICKING - INV SERV,0,0,2023-09-17
Tenderloin,HUMAN TRAFFICKING - SEX ACT,0,3,2023-09-17
Tenderloin,LARCENY THEFT,1130,1258,2023-09-17
Tenderloin,MOTOR VEHICLE THEFT,177,149,2023-09-17
Tenderloin,RAPE,17,26,2023-09-17
Tenderloin,ROBBERY,299,261,2023-09-17
Tenderloin,TOTAL,2130,2238,2023-09-17
